Id,Date,Name,Active,JobTitle,Affiliation,Institution,GrossSalary_Year,GrossSalary_Month,GrossSalary_Month_Base,GrossSalary_Month_Supplement,GrossSalary_Month_Diets,BirthDate
"701,08-11-2021,Soledad Aranda Martínez,1,""DELEGADA TERRITORIAL DE AGRICULTURA, GANADERÍA Y PESCA EN JAÉN"",Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"702,08-11-2021,Fernando Fernández-Tapia Ruano,1,""DELEGADO TERRITORIAL DE AGRICULTURA, GANADERÍA Y PESCA EN MÁLAGA"",Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"703,08-11-2021,María Isabel Solís Benjumea,1,""DELEGADA TERRITORIAL DE AGRICULTURA, GANADERÍA Y PESCA EN SEVILLA"",Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"704,08-11-2021,Raquel Espín Crespo,1,DELEGADA TERRITORIAL DE DESARROLLO SOSTENIBLE EN ALMERÍA,Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"705,08-11-2021,Manuel Francisco García Delgado,1,DELEGADO TERRITORIAL DE DESARROLLO SOSTENIBLE EN GRANADA,Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"706,08-11-2021,Concepción Gallardo Pinto,1,DELEGADA TERRITORIAL DE DESARROLLO SOSTENIBLE EN SEVILLA,Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"707,08-11-2021,José Enrique Borrallo Romero,1,DELEGADO TERRITORIAL DE DESARROLLO SOSTENIBLE EN HUELVA,Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"708,08-11-2021,María José Lara Serrano,1,DELEGADA TERRITORIAL DE DESARROLLO SOSTENIBLE EN JAÉN,Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"709,08-11-2021,José Antonio Vízquez Ruiz,1,DELEGADO TERRITORIAL DE DESARROLLO SOSTENIBLE EN MÁLAGA,Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"710,08-11-2021,Giuseppe Carlo Aloisio,1,DELEGADO TERRITORIAL DE DESARROLLO SOSTENIBLE EN CÓRDOBA,Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"711,08-11-2021,Rogelio Velasco Pérez,1,""Consejero de Transformación económica, Industria, Conocimiento y Universidad"",Sin partido,Junta De Andalucía,""85.655,90"",""7.137,99"",""5.679,19"",""1.458,80"",,01/01/1957"
"712,08-11-2021,Manuel Ortigosa Brun,0,""Secretario General de Empresa, Innovación y Emprendimiento"",Sin partido,Junta De Andalucía,""63.216,04"",,,,,"
"713,08-11-2021,Pilar Ariza Moreno,0,""SECRETARIO GENERAL DE UNIVERSIDADES, INVESTIGACIÓN Y TECNOLOGÍA"",Sin partido,Junta De Andalucía,""63.216,04"",,,,,"
"714,08-11-2021,Rosa María Ríos Sánchez,1,""SECRETARIA GENERAL DE UNIVERSIDADES, INVESTIGACIÓN Y TECNOLOGÍA"",Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"715,08-11-2021,Loreto Del Valle Cebada,1,Directora general de Economía Digital e Innovación,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"716,08-11-2021,Lorena Garrido Serrano,1,DIRECTORA GENERAL DE COMERCIO,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"717,08-11-2021,María Teresa Serrano Gotarredona,1,Directora General de Investigación y Transferencia del Conocimiento,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"718,08-11-2021,María Consolación Vera Sánchez,1,Directora General de Ayudas Directas y de Mercados,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"719,08-11-2021,Carlos De La Paz Represa,1,DIRECTOR GENERAL DE FONDOS EUROPEOS,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"720,08-11-2021,Isabel Álvarez Carmona,0,DIRECTORA GENERAL DE FONDOS EUROPEOS,Sin partido,Junta De Andalucía,""57.068,04"",,,,,"
"721,08-11-2021,Esperanza Nieto Lobo,1,DIRECTORA GENERAL DE PLANIFICACIÓN Y POLÍTICA ECONÓMICA,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"722,08-11-2021,Juán José García Machado,1,Director General de Universidades,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"723,08-11-2021,María Inmaculada Ramos Tapia,0,DIRECTORA GENERAL DE UNIVERSIDADES,Sin partido,Junta De Andalucía,""69.230,76"",,,,,"
"724,08-11-2021,Elena Manzanera Díaz,1,Directora del Instituto de Estadística y Cartografía de Andalucía,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"725,08-11-2021,José Luis De Alcaraz Sánchez-Cañaveral,1,Presidente de la Agencia de la Competencia y de la Regulación Económica de Andalucía,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"726,08-11-2021,Fernando Casas Pascual,0,DIRECTOR GENERAL AGENCIA DE INNOVACIÓN Y DESARROLLO DE ANDALUCÍA (IDEA),Sin partido,Junta De Andalucía,""61.748,75"",,,,,"
"727,08-11-2021,Jesús Aguirre Muñoz,1,Consejero de Salud y Familias,Sin partido,Junta De Andalucía,""68.150,30"",""5.679,19"",,,,"
"728,08-11-2021,María Inmaculada Fajardo Rivas,1,""Secretaria General Técnica de Igualdad, Políticas Sociales y Conciliación"",Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"729,08-11-2021,Ana Carmen Mata Rico,1,Secretaria General de Familias,Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"730,08-11-2021,Pilar Bartolomé Hernández,1,Directora general de Personal del SAS,Sin partido,Junta De Andalucía,""75.857,64"",""6.321,47"",""4.862,67"",""1.458,80"",,"
"731,08-11-2021,José Repiso Torres,1,Director general de Cuidados Sociosanitarios,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"732,08-11-2021,Alberto Fernández Rodríguez,1,DIRECTOR GENERAL DE CONSUMO,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"733,08-11-2021,Juan Javier Márquez Cabeza,0,DIRECTOR GENERAL DE CONSUMO,Sin partido,Junta De Andalucía,""49.499,54"",,,,,"
"734,08-11-2021,Juan De La Cruz Belmonte Mena,1,DELEGADO TERRITORIAL DE SALUD Y FAMILIAS EN ALMERÍA,Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"735,08-11-2021,María Isabel Paredes Serrano,1,DELEGADA TERRITORIAL DE SALUD Y FAMILIAS EN CÁDIZ,Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"736,08-11-2021,María Jesús Botella Serrano,1,DELEGADA TERRITORIAL DE SALUD Y FAMILIAS EN CÓRDOBA,Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"737,08-11-2021,Indalecio Sánchez-Montesinos García,1,DELEGADO TERRITORIAL DE SALUD Y FAMILIAS EN GRANADA,Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"738,08-11-2021,Manuela María Caro López,1,DELEGADA TERRITORIAL DE SALUD Y FAMILIAS EN HUELVA,Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"739,08-11-2021,Trinidad Rus Molina,1,DELEGADA TERRITORIAL DE SALUD Y FAMILIAS EN JAÉN,Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"740,08-11-2021,Carlos Bautista Ojeda,1,DELEGADO TERRITORIAL DE SALUD Y FAMILIAS EN MÁLAGA,Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"741,08-11-2021,Regina Serrano Ferrero,1,DELEGADA TERRITORIAL DE SALUD Y FAMILIAS EN SEVILLA,Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"742,08-11-2021,Rocío Ruiz Domínguez,1,""Consejera de Igualdad, Políticas Sociales y Conciliación"",Ciudadanos,Junta De Andalucía,""68.150,30"",""5.679,19"",,,,01/01/1965"
"743,08-11-2021,María Lourdes Ballesteros García,0,SECRETARIA GENERAL DE POLÍTICAS SOCIALES Y CONCILIACIÓN,Sin partido,Junta De Andalucía,""76.364,08"",,,,,"
"744,08-11-2021,Francisco José Vidal Mazo,1,Director general de Servicios Sociales,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"745,08-11-2021,Antonia Rubio González,1,DIRECTORA GENERAL DE INFANCIA,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"746,08-11-2021,Marcial Gómez Balsera,1,Director General de personas con discapacidad e inclusión,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,30/06/1972"
"747,08-11-2021,Mercedes María López Romero,1,Diputada,Ciudadanos,Parlamento De Andalucía,""53.085,62"",""3.791,83"",""3.261,53"",""530,30"",,"
"748,08-11-2021,Ángel Mora Cañizares,1,""DIRECTOR GENERAL DE VIOLENCIA DE GÉNERO, IGUALDAD DE TRATO Y DIVERSIDAD"",Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"749,08-11-2021,Laura Fernández Rubio,1,DIRECTORA DEL INSTITUTO ANDALUZ DE LA MUJER,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"750,08-11-2021,Daniel Salvatierra Mesa,1,""Secretario General de Políticas Sociales, Voluntariado y Conciliación"",Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"751,08-11-2021,Pedro Miguel Mancha Romero,1,DIRECTOR GENERAL DE PERSONAS MAYORES Y PENSIONES NO CONTRIBUTIVAS,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"752,08-11-2021,David Morales Zamora,1,DIRECTOR GENERAL INSTITUTO ANDALUZ DE LA JUVENTUD,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"753,08-11-2021,Lourdes Fuster Martínez,1,""Presidenta del Instituto Andaluz de Investigación y Formación Agraria, Pesquera, Alimentaria y de la Producción Ecológica"",Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"754,08-11-2021,María Francisca Carazo Villalonga,1,""Consejera de Fomento, Infraestructuras y Ordenación del Territorio"",Partido Popular,Junta De Andalucía,""68.150,30"",""5.679,19"",,,,01/01/1977"
"755,08-11-2021,Andrés Gutiérrez Istria,1,""SECRETARIO GENERAL DE INFRAESTRUCTURAS, MOVILIDAD Y ORDENACIÓN DEL TERRITORIO"",Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"756,08-11-2021,María Del Carmen Compagni Morales,1,Directora General de Ordenación del Territorio y Urbanismo,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"757,08-11-2021,José María Morente Del Monte,0,DIRECTOR GENERAL DE URBANISMO,Sin partido,Junta De Andalucía,""58.352,06"",,,,,"
"758,08-11-2021,Enrique Manuel Catalina Carmona,1,DIRECTOR GENERAL DE INFRAESTRUCTURAS,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"759,08-11-2021,Juan Carlos Del Pino Leruite,1,DIRECTOR GENERAL AGENCIA DE VIVIENDA Y REHABILITACIÓN DE ANDALUCÍA,Sin partido,Junta De Andalucía,""62.263,30"",""5.188,61"",,,,"
"760,08-11-2021,Julio Jesús Caballero Sánchez,1,DIRECTOR GERENTE AGENCIA DE OBRA PÚBLICA,Sin partido,Junta De Andalucía,""64.637,93"",""5.386,49"",,,,"
"761,08-11-2021,Eloísa María Cabrera Carmona,1,""DELEGADA TERRITORIAL DE FOMENTO, INFRAESTRUCTURAS, ORDENACIÓN DEL TERRITORIO, CULTURA Y PATRIMONIO HISTÓRICO EN ALMERÍA"",Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"762,08-11-2021,Mercedes Colombo Roquette,1,""DELEGADA TERRITORIAL DE FOMENTO, INFRAESTRUCTURAS, ORDENACIÓN DEL TERRITORIO, CULTURA Y PATRIMONIO HISTÓRICO EN CÁDIZ"",Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"763,08-11-2021,Cristina Casanueva Jiménez,1,""DELEGADA TERRITORIAL DE FOMENTO, INFRAESTRUCTURAS, ORDENACIÓN DEL TERRITORIO, CULTURA Y PATRIMONIO HISTÓRICO EN CÓRDOBA"",Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"764,08-11-2021,Antonio Jesús Granados García,1,""DELEGADO TERRITORIAL DE FOMENTO, INFRAESTRUCTURAS, ORDENACIÓN DEL TERRITORIO, CULTURA Y PATRIMONIO HISTÓRICO EN GRANADA"",Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"765,08-11-2021,José Manuel Correa Reyes,1,""DELEGADO TERRITORIAL DE FOMENTO, INFRAESTRUCTURAS, ORDENACIÓN DEL TERRITORIO, CULTURA Y PATRIMONIO HISTÓRICO EN HUELVA"",Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"766,08-11-2021,José Manuel Estrella Martínez,1,""DELEGADO TERRITORIAL DE FOMENTO, INFRAESTRUCTURAS, ORDENACIÓN DEL TERRITORIO, CULTURA Y PATRIMONIO HISTÓRICO EN JAÉN"",Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"767,08-11-2021,Carmen Casero Navarro,1,""DELEGADA TERRITORIAL DE FOMENTO, INFRAESTRUCTURAS, ORDENACIÓN DEL TERRITORIO, CULTURA Y PATRIMONIO HISTÓRICO EN MÁLAGA"",Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"768,08-11-2021,Susana Cayuelas Porras,1,""DELEGADA TERRITORIAL DE FOMENTO, INFRAESTRUCTURAS, ORDENACIÓN DEL TERRITORIO, CULTURA Y PATRIMONIO HISTÓRICO EN SEVILLA"",Sin partido,Junta De Andalucía,""49.499,54"",""4.124,96"",,,,"
"769,08-11-2021,Patricia Del Pozo Fernández,1,Consejera de Cultura y Patrimonio Histórico,Partido Popular,Junta De Andalucía,""68.150,30"",""5.679,19"",,,,26/10/1969"
"770,08-11-2021,María Jose Roldán López,1,Directora General de Intermediación y Orientación Laboral,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"771,08-11-2021,Mar Sánchez Estrella,1,Secretaria General de Innovación Cultural y Museos,Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"772,08-11-2021,Fernando Francés García,0,SECRETARIO GENERAL DE INNOVACIÓN CULTURAL Y MUSEOS,Sin partido,Junta De Andalucía,""63.216,04"",,,,,"
"773,08-11-2021,María Esperanza O'Neill Orueta,1,Secretaria General de Patrimonio Cultural,Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"774,08-11-2021,María Pía Halcón Bejarano,1,DIRECTORA GENERAL DE INNOVACIÓN CULTURAL Y MUSEOS,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"775,08-11-2021,Reyes Bilbao Núñez,0,DIRECTORA GENERAL DE INNOVACIÓN CULTURAL Y MUSEOS,Sin partido,Junta De Andalucía,""57.068,04"",,,,,"
"776,08-11-2021,Miguel Ángel Aráuz Rivero,1,Director general de Patrimonio Histório y Documental,Sin partido,Junta De Andalucía,""75.857,64"",""6.321,47"",""4.862,67"",""1.458,80"",,"
"777,08-11-2021,Almudena Bocanegra Jiménez,1,GERENTE AGENCIA ANDALUZA DE INSTITUCIONES CULTURALES,Sin partido,Junta De Andalucía,""59.199,47"",""4.933,29"",,,,"
"778,08-11-2021,María José Torres Cuéllar,1,Secretaria General para la Justicia,Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"779,08-11-2021,Elena Sumariva Gallego,1,Secretaria General de Relaciones con el Parlamento,Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"780,08-11-2021,Manuel Muñoz Gutiérrez,1,Secretario General para el Turismo,Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"781,08-11-2021,Antonio Morilla Frías,1,Secretario General Técnico para la Consejería de Turismo,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"782,08-11-2021,Juan Cristobal Jurado Vela,1,Secretario General Técnico de Cultura y Patrimonio Histórico,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"783,08-11-2021,Joaquín José López-Sidro Gil,1,Director General de Administración Local,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"784,08-11-2021,Natalia Silvia Márquez García,1,Directora general de Recursos Humanos y Función Pública,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"785,08-11-2021,Luis Carlos Abreu Cervera,1,""Secretario General Técnico de la Consejería de Empleo, Formación y Trabajo"",Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"786,08-11-2021,María Del Carmen Poyato López,0,Directora General de Formación Profesional para el Empleo,Sin partido,Junta De Andalucía,""73.601,52"",,,,,"
"787,08-11-2021,Aurora Lazo Barral,1,DIRECTORA GENERAL DE POLÍTICAS ACTIVAS DE EMPLEO,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"788,08-11-2021,Juan Carlos Aunión Ruiz,1,DIRECTOR GENERAL DEL PROFESORADO Y GESTIÓN DE RECURSOS HUMANOS,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"789,08-11-2021,Olaia Abadía García De Vicuña,1,SECRETARIA GENERAL DE EDUCACIÓN Y FORMACIÓN PROFESIONAL,Sin partido,Junta De Andalucía,""82.143,72"",""6.845,31"",""5.386,51"",,""1.458,80"","
"790,08-11-2021,José Antonio Funes Arjona,1,PRESIDENTE CONSEJO ESCOLAR DE ANDALUCÍA,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"791,08-11-2021,José María Arrabal Sedano,1,SECRETARIO GENERAL PARA EL DEPORTE,Sin partido,Junta De Andalucía,""82.143,72"",""6.845,31"",""5.386,51"",,""1.458,80"","
"792,08-11-2021,José Ignacio Castillo Manzano,1,Secretario General de Economía,Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"793,08-11-2021,Manuel Alejandro Hidalgo Pérez,0,Secretario General de Economía,Sin partido,Junta De Andalucía,""63.216,04"",,,,,"
"794,08-11-2021,Alfonso García Sánchez,1,Secretario General Técnico de la Consejería de Educación y Deporte,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"795,08-11-2021,María Almudena Gómez Velarde,1,""Secretaria General Técnica de Transformación Económica, Industria, Conocimiento y Universidades"",Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"796,08-11-2021,Asunción Alicia Lora López,1,SECRETARIA GENERAL TÉCNICA DE SALUD Y FAMILIAS,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"797,08-11-2021,Isaac Túnez Fiñana,1,""SECRETARIO GENERAL DE INVESTIGACIÓN, DESARROLLO E INNOVACIÓN"",Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"798,08-11-2021,Diego Vargas Ortega,1,DIRECTOR GENERAL DE ASISTENCIA SANITARIA Y RESULTADOS EN SALUD,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"799,08-11-2021,José Antonio Miranda Aranda,1,DIRECTOR GENERAL DE GESTIÓN ECONÓMICA Y SERVICIOS,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"800,08-11-2021,José María De Torres Medina,1,DIRECTOR GENERAL DE SALUD PÚBLICA Y ORDENACIÓN FARMACÉUTICA,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"801,08-11-2021,Miguel Moreno Verdugo,0,DIRECTOR GERENTE SERVICIO ANDALUZ DE SALUD,Sin partido,Junta De Andalucía,""80.336,44"",,,,,"
"802,08-11-2021,Miguel Ángel Guzmán Ruiz,1,DIRECTOR GERENTE SERVICIO ANDALUZ DE SALUD,Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"803,08-11-2021,Maria Dolores Ortiz Sanchez,1,DIRECTORA GENERAL DE PLANIFICACIÓN E INFRAESTRUCTURAS DE MOVILIDAD,Sin partido,Ayuntamiento De Madrid,""91.144,32"",""6.510,31"",,,,"
"804,08-11-2021,Mario Muñoz-Atanet Sánchez,1,""Viceconsejero de Fomento, Infraestructuras y Ordenación del Territorio"",Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"805,08-11-2021,Felipe Arias Palma,1,DIRECTOR GENERAL DE MOVILIDAD,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"806,08-11-2021,María Rosario De Santiago Meléndez,1,SECRETARIA GENERAL TÉCNICA,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"807,08-11-2021,Alicia Martínez Martín,1,SECRETARIA GENERAL DE VIVIENDA,Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"808,08-11-2021,María Isabel Sánchez Torregrosa,1,DELEGADA DEL GOBIERNO DE LA JUNTA DE ANDALUCÍA EN ALMERÍA,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"809,08-11-2021,Ana Mestre García,1,DELEGADA DEL GOBIERNO DE LA JUNTA DE ANDALUCÍA EN CÁDIZ,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,08/07/1981"
"810,08-11-2021,Antonio Repullo Milla,1,DELEGADO DEL GOBIERNO DE LA JUNTA DE ANDALUCÍA EN CÓRDOBA,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"811,08-11-2021,Pablo García Pérez,1,DELEGADO DEL GOBIERNO DE LA JUNTA DE ANDALUCÍA EN GRANADA,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"812,08-11-2021,Bella Verano Domínguez,1,DELEGADA DEL GOBIERNO DE LA JUNTA DE ANDALUCÍA EN HUELVA,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"813,08-11-2021,María Isabel Lozano Moral,1,DELEGADA DEL GOBIERNO DE LA JUNTA DE ANDALUCÍA EN JAÉN,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"814,08-11-2021,Patricia Navarro Pérez,1,DELEGADA DEL GOBIERNO DE LA JUNTA DE ANDALUCÍA EN MÁLAGA,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"815,08-11-2021,Ricardo Sánchez Antúnez,1,DELEGADO DEL GOBIERNO DE LA JUNTA DE ANDALUCÍA EN SEVILLA,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"816,08-11-2021,Nuria Gómez Álvarez,1,""Secretaria General de Regeneración, Racionalización y Transparencia"",Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"817,08-11-2021,Juan De Dios Mellado Pérez,1,Director General de RTVA,Sin partido,Junta De Andalucía,""78.522,77"",""5.608,77"",,,,"
"818,08-11-2021,Marta Olea Merino,1,DIRECTORA GENERAL DE COMUNICACIÓN SOCIAL,Sin partido,Junta De Andalucía,""73.337,40"",""6.111,45"",""4.755,67"",,""1.355,78"","
"819,08-11-2021,Amós García Hueso,1,DIRECTOR GENERAL DE RELACIONES CON LOS ANDALUCES EN EL EXTERIOR,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"820,08-11-2021,Pablo Cortés Achedad,1,""SECRETARIO GENERAL DE EMPRESA, INNOVACIÓN Y EMPRENDIMIENTO"",Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"821,08-11-2021,Rafael Merino López,1,DIRECTOR GERENTE AGENCIA PÚBLICA DE PUERTOS DE ANDALUCÍA,Partido Popular,Junta De Andalucía,""62.602,98"",""5.216,92"",,,,08/01/1959"
"822,08-11-2021,Gerardo Landaluce Calleja,0,Presidente de la Autoridad Portuaria Bahía de Algeciras,Sin partido,Junta De Andalucía,""95.382,53"",,,,,"
"823,08-11-2021,Jesús Caicedo Bernabé,0,Presidente de la Autoridad Portuaria de Almería,Sin partido,Junta De Andalucía,""78.850,56"",,,,,"
"824,08-11-2021,Teófila Martínez Sáiz,0,Presidenta de la Autoridad Portuaria de Cádiz,Partido Popular,Junta De Andalucía,""78.850,56"",,,,,"
"825,08-11-2021,Pilar Miranda Plata,0,Presidenta de la Autoridad Portuaria de Huelva,Sin partido,Junta De Andalucía,""96.905,22"",,,,,"
"826,08-11-2021,Carlos Rubio Basabe,0,Presidente de la Autoridad Portuaria de Málaga,Sin partido,Junta De Andalucía,""78.850,56"",,,,,"
"827,08-11-2021,José García Fuentes,0,Presidente de la Autoridad Portuaria de Motril,Sin partido,Junta De Andalucía,""78.855,00"",,,,,"
"828,08-11-2021,Rafael Carmona Ruiz,0,Presidente de la Autoridad Portuaria de Sevilla,Sin partido,Junta De Andalucía,""78.893,73"",,,,,"
"829,08-11-2021,Jorge Ramírez López,0,VICECONSEJERO,Sin partido,Junta De Andalucía,""63.216,04"",,,,,"
"830,08-11-2021,Amelia Martínez Sánchez,1,Interventora General de la Junta de Andalucía,Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"831,08-11-2021,Asunción Peña Bursón,0,INTERVENTORA GENERAL,Sin partido,Junta De Andalucía,""63.216,04"",,,,,"
"832,08-11-2021,Eduardo León Lázaro,1,Director General de Presupuestos,Sin partido,Junta De Andalucía,""58.352,06"",""4.862,67"",,,,"
"833,08-11-2021,María Carmen Cardosa Zea,1,""Viceconsejera de Igualdad, Políticas Sociales y Conciliación"",Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"834,08-11-2021,María Del Carmen Castillo Mena,1,Viceconsejera de Educación y Deporte,Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"835,08-11-2021,Roberto Ochoa Torres,1,Viceconsejero de Hacienda y Financiación Europea,Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"836,08-11-2021,Manuel Alejandro Cardenete Flores,1,""Viceconsejero de Turismo, Regeneración, Justicia y Administración local"",Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
"837,08-11-2021,Cristobal Fernández Páez,0,CONSEJERO DELEGADO EMPRESA PÚBLICA PARA LA GESTIÓN DEL TURISMO Y DEL DEPORTE DE ANDALUCÍA,Sin partido,Junta De Andalucía,""56.735,30"",,,,,"
"838,08-11-2021,Juan Carlos Camas Peregrino,0,DIRECTOR GERENTE FUNDACIÓN REAL ESCUELA ANDALUZA DE ARTE ECUESTRE,Sin partido,Junta De Andalucía,""54.508,02"",,,,,"
"839,08-11-2021,María Del Pilar Calatayud Pérez,0,DIRECTORA GERENTE FUNDACIÓN PÚBLICA ANDALUZA CENTRO PARA LA MEDIACIÓN Y EL ARBITRAJE DE ANDALUCÍA,Sin partido,Junta De Andalucía,""48.634,52"",,,,,"
"840,08-11-2021,Antonio Sanz Cabello,1,""Viceconsejero de Presidencia, Administración Pública e Interior"",Sin partido,Junta De Andalucía,""80.336,44"",""6.694,70"",""5.268,00"",,""1.426,70"",01/10/1968"
"841,08-11-2021,Ana María Vielba Gómez,1,SECRETARIA GENERAL PARA LA ADMINISTRACIÓN PÚBLICA,Sin partido,Junta De Andalucía,""64.638,16"",""5.386,51"",,,,"
